pacote,versao,local_lockfile,tipo,marcado_dev,opcional,candidato_windows_x64,script_instalacao_declarado,os_declarado,cpu_declarada,node_engines,origem_url,host_origem,integridade_algoritmo,categoria_avaliacao,pontos_para_revisao,cadeia_exemplo,situacao_nexus
slice-ansi,8.0.0,node_modules/slice-ansi,transitiva,true,false,true,false,,,>=20,https://registry.npmjs.org/slice-ansi/-/slice-ansi-8.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > listr2@9.0.5 > cli-truncate@5.2.0 > slice-ansi@8.0.0,NAO_VERIFICADA
smart-buffer,4.2.0,node_modules/smart-buffer,transitiva,true,false,true,false,,,>= 6.0.0,https://registry.npmjs.org/smart-buffer/-/smart-buffer-4.2.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > npm-registry-fetch@19.1.1 > make-fetch-happen@15.0.6 > @npmcli/agent@4.0.2 > socks-proxy-agent@8.0.5 > socks@2.8.10 > smart-buffer@4.2.0,NAO_VERIFICADA
socks,2.8.10,node_modules/socks,transitiva,true,false,true,false,,,>= 10.0.0,https://registry.npmjs.org/socks/-/socks-2.8.10.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > npm-registry-fetch@19.1.1 > make-fetch-happen@15.0.6 > @npmcli/agent@4.0.2 > socks-proxy-agent@8.0.5 > socks@2.8.10,NAO_VERIFICADA
socks-proxy-agent,8.0.5,node_modules/socks-proxy-agent,transitiva,true,false,true,false,,,>= 14,https://registry.npmjs.org/socks-proxy-agent/-/socks-proxy-agent-8.0.5.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > npm-registry-fetch@19.1.1 > make-fetch-happen@15.0.6 > @npmcli/agent@4.0.2 > socks-proxy-agent@8.0.5,NAO_VERIFICADA
source-map,0.6.1,node_modules/source-map-support/node_modules/source-map,transitiva,true,false,true,false,,,>=0.10.0,https://registry.npmjs.org/source-map/-/source-map-0.6.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > source-map-support@0.5.21 > source-map@0.6.1,NAO_VERIFICADA
source-map,0.7.6,node_modules/source-map,transitiva,true,false,true,false,,,>= 12,https://registry.npmjs.org/source-map/-/source-map-0.7.6.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > @angular-devkit/core@21.2.21 > source-map@0.7.6,NAO_VERIFICADA
source-map-js,1.2.1,node_modules/source-map-js,transitiva,true,false,true,false,,,>=0.10.0,https://registry.npmjs.org/source-map-js/-/source-map-js-1.2.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > sass@1.97.3 > source-map-js@1.2.1,NAO_VERIFICADA
source-map-support,0.5.21,node_modules/source-map-support,transitiva,true,false,true,false,,,,https://registry.npmjs.org/source-map-support/-/source-map-support-0.5.21.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > source-map-support@0.5.21,NAO_VERIFICADA
spdx-exceptions,2.5.0,node_modules/spdx-exceptions,transitiva,true,false,true,false,,,,https://registry.npmjs.org/spdx-exceptions/-/spdx-exceptions-2.5.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/package-json@7.0.5 > spdx-expression-parse@4.0.0 > spdx-exceptions@2.5.0,NAO_VERIFICADA
spdx-expression-parse,4.0.0,node_modules/spdx-expression-parse,transitiva,true,false,true,false,,,,https://registry.npmjs.org/spdx-expression-parse/-/spdx-expression-parse-4.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/package-json@7.0.5 > spdx-expression-parse@4.0.0,NAO_VERIFICADA
spdx-license-ids,3.0.23,node_modules/spdx-license-ids,transitiva,true,false,true,false,,,,https://registry.npmjs.org/spdx-license-ids/-/spdx-license-ids-3.0.23.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/package-json@7.0.5 > spdx-expression-parse@4.0.0 > spdx-license-ids@3.0.23,NAO_VERIFICADA
ssri,13.0.1,node_modules/ssri,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/ssri/-/ssri-13.0.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > ssri@13.0.1,NAO_VERIFICADA
statuses,2.0.2,node_modules/statuses,transitiva,true,false,true,false,,,>= 0.8,https://registry.npmjs.org/statuses/-/statuses-2.0.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > statuses@2.0.2,NAO_VERIFICADA
stdin-discarder,0.3.2,node_modules/stdin-discarder,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/stdin-discarder/-/stdin-discarder-0.3.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @angular-devkit/schematics@21.2.21 > ora@9.3.0 > stdin-discarder@0.3.2,NAO_VERIFICADA
string-width,4.2.3,node_modules/wrap-ansi/node_modules/string-width,transitiva,true,false,true,false,,,>=8,https://registry.npmjs.org/string-width/-/string-width-4.2.3.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > @inquirer/confirm@5.1.21 > @inquirer/core@10.3.2 > wrap-ansi@6.2.0 > string-width@4.2.3,NAO_VERIFICADA
string-width,7.2.0,node_modules/cliui/node_modules/string-width,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/string-width/-/string-width-7.2.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > yargs@18.0.0 > cliui@9.0.1 > string-width@7.2.0,NAO_VERIFICADA
string-width,7.2.0,node_modules/listr2/node_modules/string-width,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/string-width/-/string-width-7.2.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > listr2@9.0.5 > wrap-ansi@9.0.2 > string-width@7.2.0,NAO_VERIFICADA
string-width,7.2.0,node_modules/log-update/node_modules/string-width,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/string-width/-/string-width-7.2.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > listr2@9.0.5 > log-update@6.1.0 > wrap-ansi@9.0.2 > string-width@7.2.0,NAO_VERIFICADA
string-width,7.2.0,node_modules/yargs/node_modules/string-width,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/string-width/-/string-width-7.2.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > yargs@18.0.0 > string-width@7.2.0,NAO_VERIFICADA
string-width,8.2.2,node_modules/string-width,transitiva,true,false,true,false,,,>=20,https://registry.npmjs.org/string-width/-/string-width-8.2.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > listr2@9.0.5 > cli-truncate@5.2.0 > string-width@8.2.2,NAO_VERIFICADA
strip-ansi,6.0.1,node_modules/wrap-ansi/node_modules/strip-ansi,transitiva,true,false,true,false,,,>=8,https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > @inquirer/confirm@5.1.21 > @inquirer/core@10.3.2 > wrap-ansi@6.2.0 > strip-ansi@6.0.1,NAO_VERIFICADA
strip-ansi,7.2.0,node_modules/strip-ansi,transitiva,true,false,true,false,,,>=12,https://registry.npmjs.org/strip-ansi/-/strip-ansi-7.2.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > listr2@9.0.5 > log-update@6.1.0 > strip-ansi@7.2.0,NAO_VERIFICADA
tar,7.5.22,node_modules/tar,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/tar/-/tar-7.5.22.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > tar@7.5.22,NAO_VERIFICADA
tinyglobby,0.2.15,node_modules/tinyglobby,transitiva,true,false,true,false,,,>=12.0.0,https://registry.npmjs.org/tinyglobby/-/tinyglobby-0.2.15.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > tinyglobby@0.2.15,NAO_VERIFICADA
toidentifier,1.0.1,node_modules/toidentifier,transitiva,true,false,true,false,,,>=0.6,https://registry.npmjs.org/toidentifier/-/toidentifier-1.0.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > http-errors@2.0.1 > toidentifier@1.0.1,NAO_VERIFICADA
tslib,2.8.1,node_modules/tslib,direta,false,false,true,false,,,,https://registry.npmjs.org/tslib/-/tslib-2.8.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,tslib@2.8.1,NAO_VERIFICADA
tuf-js,4.1.0,node_modules/tuf-js,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/tuf-js/-/tuf-js-4.1.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > sigstore@4.1.1 > @sigstore/tuf@4.0.2 > tuf-js@4.1.0,NAO_VERIFICADA
type-is,2.1.0,node_modules/type-is,transitiva,true,false,true,false,,,>= 18,https://registry.npmjs.org/type-is/-/type-is-2.1.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > type-is@2.1.0,NAO_VERIFICADA
typescript,5.9.3,node_modules/typescript,direta,true,false,true,false,,,>=14.17,https://registry.npmjs.org/typescript/-/typescript-5.9.3.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,typescript@5.9.3,NAO_VERIFICADA
undici,6.28.1,node_modules/node-gyp/node_modules/undici,transitiva,true,false,true,false,,,>=18.17,https://registry.npmjs.org/undici/-/undici-6.28.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/run-script@10.0.4 > node-gyp@12.4.0 > undici@6.28.1,NAO_VERIFICADA
undici,7.29.0,node_modules/undici,transitiva,true,false,true,false,,,>=20.18.1,https://registry.npmjs.org/undici/-/undici-7.29.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > undici@7.29.0,NAO_VERIFICADA
unpipe,1.0.0,node_modules/unpipe,transitiva,true,false,true,false,,,>= 0.8,https://registry.npmjs.org/unpipe/-/unpipe-1.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > raw-body@3.0.2 > unpipe@1.0.0,NAO_VERIFICADA
update-browserslist-db,1.3.3,node_modules/update-browserslist-db,transitiva,true,false,true,false,,,,https://registry.npmjs.org/update-browserslist-db/-/update-browserslist-db-1.3.3.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,falha 403 anterior / alternativa versionada (confirmar versão no Nexus),@angular/build@21.2.21 > browserslist@4.28.9 > update-browserslist-db@1.3.3,NAO_VERIFICADA
validate-npm-package-name,7.0.2,node_modules/validate-npm-package-name,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/validate-npm-package-name/-/validate-npm-package-name-7.0.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > npm-package-arg@13.0.2 > validate-npm-package-name@7.0.2,NAO_VERIFICADA
vary,1.1.2,node_modules/vary,transitiva,true,false,true,false,,,>= 0.8,https://registry.npmjs.org/vary/-/vary-1.1.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > cors@2.8.6 > vary@1.1.2,NAO_VERIFICADA
vite,7.3.6,node_modules/vite,transitiva,true,false,true,false,,,^20.19.0 || >=22.12.0,https://registry.npmjs.org/vite/-/vite-7.3.6.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,ferramenta de build: indisponibilidade pode impedir compilação,@angular/build@21.2.21 > vite@7.3.6,NAO_VERIFICADA
watchpack,2.5.1,node_modules/watchpack,transitiva,true,false,true,false,,,>=10.13.0,https://registry.npmjs.org/watchpack/-/watchpack-2.5.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > watchpack@2.5.1,NAO_VERIFICADA
weak-lru-cache,1.2.2,node_modules/weak-lru-cache,transitiva,true,true,true,false,,,,https://registry.npmjs.org/weak-lru-cache/-/weak-lru-cache-1.2.2.tgz,registry.npmjs.org,sha512,CANDIDATO_OPCIONAL,"opcional: ausência pode afetar desempenho ou build, depende do consumidor",@angular/build@21.2.21 > lmdb@3.5.1 > weak-lru-cache@1.2.2,NAO_VERIFICADA
which,2.0.2,node_modules/which,transitiva,true,false,true,false,,,>= 8,https://registry.npmjs.org/which/-/which-2.0.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > cross-spawn@7.0.6 > which@2.0.2,NAO_VERIFICADA
which,6.0.1,node_modules/@npmcli/git/node_modules/which,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/which/-/which-6.0.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/git@7.0.2 > which@6.0.1,NAO_VERIFICADA
which,6.0.1,node_modules/@npmcli/promise-spawn/node_modules/which,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/which/-/which-6.0.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/promise-spawn@9.0.1 > which@6.0.1,NAO_VERIFICADA
which,6.0.1,node_modules/node-gyp/node_modules/which,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/which/-/which-6.0.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/run-script@10.0.4 > node-gyp@12.4.0 > which@6.0.1,NAO_VERIFICADA
wrap-ansi,6.2.0,node_modules/wrap-ansi,transitiva,true,false,true,false,,,>=8,https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-6.2.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > @inquirer/confirm@5.1.21 > @inquirer/core@10.3.2 > wrap-ansi@6.2.0,NAO_VERIFICADA
wrap-ansi,9.0.2,node_modules/cliui/node_modules/wrap-ansi,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-9.0.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > yargs@18.0.0 > cliui@9.0.1 > wrap-ansi@9.0.2,NAO_VERIFICADA
wrap-ansi,9.0.2,node_modules/listr2/node_modules/wrap-ansi,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-9.0.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > listr2@9.0.5 > wrap-ansi@9.0.2,NAO_VERIFICADA
wrap-ansi,9.0.2,node_modules/log-update/node_modules/wrap-ansi,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-9.0.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > listr2@9.0.5 > log-update@6.1.0 > wrap-ansi@9.0.2,NAO_VERIFICADA
wrappy,1.0.2,node_modules/wrappy,transitiva,true,false,true,false,,,,https://registry.npmjs.org/wrappy/-/wrappy-1.0.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > once@1.4.0 > wrappy@1.0.2,NAO_VERIFICADA
y18n,5.0.8,node_modules/y18n,transitiva,true,false,true,false,,,>=10,https://registry.npmjs.org/y18n/-/y18n-5.0.8.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > yargs@18.0.0 > y18n@5.0.8,NAO_VERIFICADA
yallist,3.1.1,node_modules/yallist,transitiva,true,false,true,false,,,,https://registry.npmjs.org/yallist/-/yallist-3.1.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > @babel/core@7.29.7 > @babel/helper-compilation-targets@7.29.7 > lru-cache@5.1.1 > yallist@3.1.1,NAO_VERIFICADA
yallist,4.0.0,node_modules/minipass-flush/node_modules/yallist,transitiva,true,false,true,false,,,,https://registry.npmjs.org/yallist/-/yallist-4.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > cacache@20.0.4 > minipass-flush@1.0.7 > minipass@3.3.6 > yallist@4.0.0,NAO_VERIFICADA
yallist,4.0.0,node_modules/minipass-pipeline/node_modules/yallist,transitiva,true,false,true,false,,,,https://registry.npmjs.org/yallist/-/yallist-4.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > cacache@20.0.4 > minipass-pipeline@1.2.4 > minipass@3.3.6 > yallist@4.0.0,NAO_VERIFICADA
yallist,5.0.0,node_modules/tar/node_modules/yallist,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/yallist/-/yallist-5.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/cli@21.2.21 > pacote@21.5.1 > tar@7.5.22 > yallist@5.0.0,NAO_VERIFICADA
yargs,18.0.0,node_modules/yargs,transitiva,true,false,true,false,,,^20.19.0 || ^22.12.0 || >=23,https://registry.npmjs.org/yargs/-/yargs-18.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > yargs@18.0.0,NAO_VERIFICADA
yargs-parser,22.0.0,node_modules/yargs-parser,transitiva,true,false,true,false,,,^20.19.0 || ^22.12.0 || >=23,https://registry.npmjs.org/yargs-parser/-/yargs-parser-22.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > yargs@18.0.0 > yargs-parser@22.0.0,NAO_VERIFICADA
yoctocolors,2.2.0,node_modules/yoctocolors,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/yoctocolors/-/yoctocolors-2.2.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @angular-devkit/schematics@21.2.21 > ora@9.3.0 > log-symbols@7.0.1 > yoctocolors@2.2.0,NAO_VERIFICADA
